Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
7.70432	0	0	72	FullDelay	0.40432	404320	1	14
7.80216	11	0	75	LastDelay	0.20216	202160	1	7
7.80216	11	0	75	FullDelay	0.20216	202160	1	7
7.80432	0	0	73	LastDelay	0.40432	404320	1	14
7.80432	0	0	73	FullDelay	0.40432	404320	1	14
7.90216	11	0	76	LastDelay	0.20216	202160	1	7
7.90216	11	0	76	FullDelay	0.20216	202160	1	7
7.90432	0	0	74	LastDelay	0.40432	404320	1	14
7.90432	0	0	74	FullDelay	0.40432	404320	1	14
8.00216	11	0	77	LastDelay	0.20216	202160	1	7
8.00216	11	0	77	FullDelay	0.20216	202160	1	7
8.00432	0	0	75	LastDelay	0.40432	404320	1	14
8.00432	0	0	75	FullDelay	0.40432	404320	1	14
8.10216	11	0	78	LastDelay	0.20216	202160	1	7
8.10216	11	0	78	FullDelay	0.20216	202160	1	7
8.10432	0	0	76	LastDelay	0.40432	404320	1	14
8.10432	0	0	76	FullDelay	0.40432	404320	1	14
8.20216	11	0	79	LastDelay	0.20216	202160	1	7
8.20216	11	0	79	FullDelay	0.20216	202160	1	7
8.20432	0	0	77	LastDelay	0.40432	404320	1	14
8.20432	0	0	77	FullDelay	0.40432	404320	1	14
8.30216	11	0	80	LastDelay	0.20216	202160	1	7
8.30216	11	0	80	FullDelay	0.20216	202160	1	7
8.30432	0	0	78	LastDelay	0.40432	404320	1	14
8.30432	0	0	78	FullDelay	0.40432	404320	1	14
8.40216	11	0	81	LastDelay	0.20216	202160	1	7
8.40216	11	0	81	FullDelay	0.20216	202160	1	7
8.40432	0	0	79	LastDelay	0.40432	404320	1	14
8.40432	0	0	79	FullDelay	0.40432	404320	1	14
8.50216	11	0	82	LastDelay	0.20216	202160	1	7
8.50216	11	0	82	FullDelay	0.20216	202160	1	7
8.50432	0	0	80	LastDelay	0.40432	404320	1	14
8.50432	0	0	80	FullDelay	0.40432	404320	1	14
8.60216	11	0	83	LastDelay	0.20216	202160	1	7
8.60216	11	0	83	FullDelay	0.20216	202160	1	7
8.60432	0	0	81	LastDelay	0.40432	404320	1	14
8.60432	0	0	81	FullDelay	0.40432	404320	1	14
8.70216	11	0	84	LastDelay	0.20216	202160	1	7
8.70216	11	0	84	FullDelay	0.20216	202160	1	7
8.70432	0	0	82	LastDelay	0.40432	404320	1	14
8.70432	0	0	82	FullDelay	0.40432	404320	1	14
8.80216	11	0	85	LastDelay	0.20216	202160	1	7
8.80216	11	0	85	FullDelay	0.20216	202160	1	7
8.80432	0	0	83	LastDelay	0.40432	404320	1	14
8.80432	0	0	83	FullDelay	0.40432	404320	1	14
8.90216	11	0	86	LastDelay	0.20216	202160	1	7
8.90216	11	0	86	FullDelay	0.20216	202160	1	7
8.90432	0	0	84	LastDelay	0.40432	404320	1	14
8.90432	0	0	84	FullDelay	0.40432	404320	1	14
9.00216	11	0	87	LastDelay	0.20216	202160	1	7
9.00216	11	0	87	FullDelay	0.20216	202160	1	7
9.00432	0	0	85	LastDelay	0.40432	404320	1	14
9.00432	0	0	85	FullDelay	0.40432	404320	1	14
9.10216	11	0	88	LastDelay	0.20216	202160	1	7
9.10216	11	0	88	FullDelay	0.20216	202160	1	7
9.10432	0	0	86	LastDelay	0.40432	404320	1	14
9.10432	0	0	86	FullDelay	0.40432	404320	1	14
9.20216	11	0	89	LastDelay	0.20216	202160	1	7
9.20216	11	0	89	FullDelay	0.20216	202160	1	7
9.20432	0	0	87	LastDelay	0.40432	404320	1	14
9.20432	0	0	87	FullDelay	0.40432	404320	1	14
9.30216	11	0	90	LastDelay	0.20216	202160	1	7
9.30216	11	0	90	FullDelay	0.20216	202160	1	7
9.30432	0	0	88	LastDelay	0.40432	404320	1	14
9.30432	0	0	88	FullDelay	0.40432	404320	1	14
9.40216	11	0	91	LastDelay	0.20216	202160	1	7
9.40216	11	0	91	FullDelay	0.20216	202160	1	7
9.40432	0	0	89	LastDelay	0.40432	404320	1	14
9.40432	0	0	89	FullDelay	0.40432	404320	1	14
9.50216	11	0	92	LastDelay	0.20216	202160	1	7
9.50216	11	0	92	FullDelay	0.20216	202160	1	7
9.50432	0	0	90	LastDelay	0.40432	404320	1	14
9.50432	0	0	90	FullDelay	0.40432	404320	1	14
9.60216	11	0	93	LastDelay	0.20216	202160	1	7
9.60216	11	0	93	FullDelay	0.20216	202160	1	7
9.60432	0	0	91	LastDelay	0.40432	404320	1	14
9.60432	0	0	91	FullDelay	0.40432	404320	1	14
9.70216	11	0	94	LastDelay	0.20216	202160	1	7
9.70216	11	0	94	FullDelay	0.20216	202160	1	7
9.70432	0	0	92	LastDelay	0.40432	404320	1	14
9.70432	0	0	92	FullDelay	0.40432	404320	1	14
9.80216	11	0	95	LastDelay	0.20216	202160	1	7
9.80216	11	0	95	FullDelay	0.20216	202160	1	7
9.80432	0	0	93	LastDelay	0.40432	404320	1	14
9.80432	0	0	93	FullDelay	0.40432	404320	1	14
9.90216	11	0	96	LastDelay	0.20216	202160	1	7
9.90216	11	0	96	FullDelay	0.20216	202160	1	7
9.90432	0	0	94	LastDelay	0.40432	404320	1	14
9.90432	0	0	94	FullDelay	0.40432	404320	1	14
